segment_id,frame_id,host_ns,analysis_time_s,corner_index,x_px,y_px
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,12,302.887939,219.549881
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,13,286.798401,219.552414
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,14,270.812134,219.541565
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,15,254.900482,219.570236
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,16,238.879440,219.527023
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,17,222.742615,219.554642
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,18,206.989883,219.539444
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,19,190.898666,219.557968
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,20,174.827881,219.550003
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,21,158.918488,219.521927
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,22,318.981689,203.477051
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,23,302.843353,203.485229
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,24,286.970184,203.444839
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,25,270.986877,203.465286
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,26,254.979736,203.477249
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,27,238.893753,203.469879
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,28,222.985794,203.488358
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,29,206.886887,203.480896
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,30,190.911606,203.446838
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,31,175.004791,203.468994
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,32,158.971893,203.443527
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,33,318.994995,187.547211
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,34,302.975983,187.569290
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,35,286.953522,187.554443
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,36,270.906586,187.537247
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,37,255.025131,187.547302
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,38,238.948730,187.551575
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,39,223.021210,187.523453
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,40,206.994751,187.532959
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,41,190.977249,187.552734
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,42,175.009521,187.542404
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,43,158.973083,187.547363
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,44,318.955444,171.547699
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,45,302.963898,171.510330
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,46,286.990234,171.531586
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,47,270.975739,171.539917
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,48,255.024811,171.518051
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,49,238.978836,171.515121
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,50,222.971939,171.520813
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,51,207.003113,171.531784
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,52,190.950409,171.524582
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,53,175.004776,171.484268
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,54,159.018509,171.511429
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,55,319.002197,155.487930
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,56,303.003418,155.468536
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,57,287.010376,155.466583
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,58,270.995850,155.463928
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,59,255.011826,155.466858
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,60,238.973618,155.477280
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,61,223.004181,155.497955
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,62,206.961975,155.489487
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,63,190.979034,155.460236
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,64,174.985855,155.471054
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,65,159.049927,155.442627
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,66,318.966095,139.550217
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,67,303.023560,139.567139
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,68,286.990112,139.552353
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,69,271.004639,139.564590
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,70,254.983368,139.553223
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,71,238.998749,139.574554
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,72,222.998352,139.559082
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,73,207.006836,139.562576
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,74,190.987183,139.560181
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,75,174.971649,139.557709
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,76,159.005371,139.543457
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,77,318.966003,123.513458
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,78,302.990906,123.511513
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,79,287.003815,123.511177
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,80,270.985626,123.477745
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,81,255.025040,123.490982
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,82,238.956345,123.486038
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,83,223.057831,123.491867
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,84,206.974060,123.502663
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,85,191.003845,123.485832
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,86,175.011002,123.466255
pretest-J1-a0p01-d-1-r01-move-to,1462,2544870230896960,0.363004,87,159.056915,123.488518
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,0,318.946167,235.472427
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,1,302.934967,235.517166
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,2,286.944275,235.491959
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,3,270.893494,235.513458
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,4,254.961395,235.509415
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,5,238.926758,235.502319
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,6,222.932068,235.496552
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,7,206.953201,235.502441
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,8,190.947815,235.471756
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,9,174.948288,235.515945
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,10,158.964264,235.496735
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,11,318.907623,219.530411
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,12,302.999756,219.529770
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,13,286.914185,219.523285
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,14,270.834381,219.527237
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,15,254.984863,219.545319
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,16,238.957809,219.516891
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,17,222.963760,219.549728
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,18,206.940201,219.517136
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,19,190.953171,219.555222
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,20,174.890060,219.515244
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,21,158.961258,219.514923
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,22,318.937988,203.457367
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,23,302.940948,203.471283
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,24,286.967438,203.457611
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,25,270.947266,203.463135
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,26,254.988174,203.466583
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,27,238.940704,203.441010
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,28,222.990952,203.472580
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,29,206.913605,203.502869
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,30,190.922714,203.454849
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,31,174.907486,203.462097
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,32,158.956894,203.447021
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,33,318.955872,187.534943
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,34,302.895111,187.518188
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,35,286.920441,187.521179
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,36,270.974823,187.538620
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,37,254.921600,187.516052
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,38,238.957657,187.544708
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,39,222.899658,187.520508
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,40,206.924866,187.517700
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,41,190.945480,187.516129
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,42,174.998764,187.545166
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,43,158.864319,187.549011
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,44,318.961609,171.529495
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,45,302.978058,171.514954
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,46,286.982880,171.499435
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,47,270.973999,171.502945
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,48,254.987198,171.506989
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,49,238.967026,171.538391
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,50,222.919586,171.492096
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,51,206.996490,171.496765
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,52,190.932617,171.491409
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,53,174.986038,171.483566
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,54,158.982620,171.495743
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,55,318.953278,155.453979
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,56,302.971954,155.473557
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,57,286.998535,155.456726
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,58,270.982849,155.463150
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,59,254.938660,155.445679
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,60,238.965332,155.442749
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,61,222.963379,155.491943
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,62,206.950012,155.465286
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,63,191.004486,155.451294
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,64,174.988907,155.461731
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,65,158.962250,155.478027
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,66,318.990265,139.552856
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,67,302.922485,139.549362
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,68,286.963837,139.552521
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,69,270.910492,139.577301
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,70,254.966248,139.581467
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,71,238.925156,139.547073
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,72,222.972534,139.554077
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,73,206.962402,139.551819
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,74,190.979462,139.569153
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,75,174.971420,139.531433
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,76,158.995270,139.563629
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,77,318.921234,123.518539
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,78,302.938354,123.477257
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,79,286.938721,123.512566
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,80,270.973297,123.485786
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,81,254.986435,123.512245
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,82,238.936279,123.507812
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,83,222.943314,123.485542
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,84,206.985443,123.454956
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,85,190.964218,123.499489
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,86,174.982269,123.472908
pretest-J1-a0p01-d-1-r01-move-to,1470,2544870291397600,0.423504,87,158.925400,123.498077
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,0,319.384338,234.499847
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,1,303.458130,234.503983
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,2,287.362701,234.496536
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,3,271.426819,234.501297
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,4,255.460266,234.513245
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,5,239.393784,234.526520
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,6,223.477112,234.520187
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,7,207.414032,234.516296
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,8,191.405121,234.514572
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,9,175.461533,234.534424
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,10,159.416443,234.515747
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,11,319.436188,218.489868
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,12,303.477448,218.521942
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,13,287.403015,218.527588
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,14,271.446625,218.501251
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,15,255.439270,218.518799
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,16,239.343964,218.482605
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,17,223.465561,218.517929
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,18,207.428741,218.533951
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,19,191.439987,218.495712
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,20,175.453873,218.481094
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,21,159.423370,218.530380
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,22,319.417175,202.554901
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,23,303.462524,202.536682
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,24,287.438263,202.549469
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,25,271.416046,202.594421
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,26,255.473877,202.535873
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,27,239.371750,202.565018
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,28,223.509537,202.597321
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,29,207.437042,202.564270
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,30,191.430603,202.588730
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,31,175.454483,202.547348
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,32,159.406967,202.571152
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,33,319.448547,186.499252
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,34,303.428314,186.481674
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,35,287.384155,186.501907
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,36,271.426056,186.489731
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,37,255.466187,186.437378
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,38,239.337845,186.495010
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,39,223.489166,186.467804
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,40,207.392212,186.497803
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,41,191.397644,186.508881
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,42,175.465057,186.518768
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,43,159.456070,186.490326
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,44,319.438019,170.527725
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,45,303.446930,170.525131
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,46,287.372559,170.547440
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,47,271.433960,170.530899
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,48,255.435745,170.545029
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,49,239.381531,170.538254
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,50,223.471863,170.531631
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,51,207.389465,170.523239
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,52,191.432770,170.553406
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,53,175.449677,170.529327
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,54,159.400818,170.553467
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,55,319.423553,154.531250
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,56,303.462219,154.550171
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,57,287.410492,154.508392
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,58,271.429138,154.524200
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,59,255.434296,154.538635
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,60,239.393036,154.533569
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,61,223.505142,154.456207
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,62,207.416473,154.562088
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,63,191.353821,154.537323
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,64,175.480804,154.527649
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,65,159.376907,154.540833
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,66,319.338898,138.474350
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,67,303.487823,138.454071
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,68,287.382477,138.490616
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,69,271.447449,138.474426
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,70,255.422363,138.453720
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,71,239.403290,138.452011
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,72,223.468109,138.503296
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,73,207.442230,138.476624
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,74,191.342026,138.488174
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,75,175.477554,138.475601
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,76,159.349564,138.462814
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,77,319.333710,122.577171
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,78,303.475250,122.572754
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,79,287.376740,122.549942
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,80,271.419708,122.551544
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,81,255.457275,122.579994
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,82,239.379532,122.562958
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,83,223.423080,122.568062
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,84,207.421692,122.577888
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,85,191.386215,122.606422
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,86,175.448349,122.577103
pretest-J1-a0p01-d-1-r01-move-to,1478,2544870351898240,0.484005,87,159.403030,122.563164
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,0,319.527283,235.470520
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,1,303.580627,235.451447
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,2,287.580109,235.488007
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,3,271.592194,235.485947
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,4,255.541168,235.479446
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,5,239.551514,235.478546
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,6,223.667328,235.453506
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,7,207.542908,235.464203
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,8,191.517410,235.454361
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,9,175.594757,235.485382
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,10,159.537262,235.480240
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,11,319.604736,219.514038
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,12,303.684814,219.513504
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,13,287.500214,219.504578
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,14,271.638367,219.487289
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,15,255.601654,219.509781
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,16,239.505707,219.479843
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,17,223.602081,219.524094
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,18,207.666336,219.500565
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,19,191.593246,219.494476
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,20,175.654678,219.498215
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,21,159.628021,219.498734
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,22,319.743683,203.394592
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,23,303.753754,203.444916
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,24,287.710785,203.412521
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,25,271.651489,203.440872
pretest-J1-a0p01-d-1-r01-move-to,1486,2544870412398880,0.544506,26,255.736725,203.425766
